City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
360,ayorou,14.7308,0.9174,35.31,10,6,3.4,NE,1712352348
361,karratha,-20.7377,116.8463,25.29,45,60,4.53,AU,1712352349
362,palopo,-2.9996,120.1921,24.78,89,91,1.35,ID,1712352349
363,nogliki,51.8333,143.1667,-4.81,90,5,2.24,RU,1712352349
364,chul'man,56.8479,124.9104,-12.92,92,100,4.14,RU,1712352350
365,kattivakkam,13.2167,80.3167,28.05,83,31,3.85,IN,1712352350
366,mariehamn,60.0973,19.9348,-0.08,93,100,1.54,AX,1712352350
367,kojetin,49.3518,17.3021,16.21,82,100,2.49,CZ,1712352351
368,skare,55.3833,13.05,10.99,90,87,11.97,SE,1712352351
369,benguela,-12.5763,13.4055,25.8,81,91,1.12,AO,1712352352
370,daru,-9.0763,143.2092,25.55,93,100,4.59,PG,1712352352
371,rongelap,11.1635,166.8941,27.1,78,31,9.45,MH,1712352077
372,paulden,34.8856,-112.4682,10.83,42,70,7.15,US,1712352353
373,mwanza,-2.5167,32.9,20.92,86,91,2.84,TZ,1712352353
374,paulista florida,-21.6,-51.2,28.97,60,92,1.31,BR,1712352353
375,kourou,5.1552,-52.6478,30.03,77,100,3.13,GF,1712352354
376,quezon,7.7303,125.0989,21.76,86,41,2.43,PH,1712352354
377,klyuchi,52.2667,79.1667,8.81,69,99,2.36,RU,1712352354
378,ulladulla,-35.35,150.4667,19.03,96,100,10.66,AU,1712352355
379,acarau,-2.8856,-40.12,26.74,86,64,3.42,BR,1712352324
380,itamaraca,-7.7478,-34.8256,29.03,78,3,4.04,BR,1712352355
381,verkhnevilyuysk,63.4453,120.3167,-23.29,99,100,1.85,RU,1712352356
382,caleta olivia,-46.4393,-67.5281,19.13,35,44,10.93,AR,1712352081
383,almyros,39.1822,22.7594,19.3,76,0,0.0,GR,1712352356
384,princeville,45.7668,-61.2985,3.57,97,100,5.14,CA,1712352357
385,vieste,41.8825,16.175,15.64,68,5,1.93,IT,1712352357
386,san isidro de curuguaty,-24.5167,-55.7,34.75,35,59,2.03,PY,1712352258
387,pico truncado,-46.7949,-67.9573,15.67,37,95,10.64,AR,1712352070
388,borogontsy,62.6683,131.1683,-14.02,93,100,3.11,RU,1712352358
389,broken hill,-31.95,141.4333,15.72,80,100,6.36,AU,1712352108
390,saint-paul,-21.0096,55.2707,26.06,83,0,1.37,RE,1712352359
391,dhidhdhoo,6.8833,73.1,29.32,77,100,3.13,MV,1712352359
392,pontianak,-0.0333,109.3333,24.99,100,100,1.03,ID,1712352359
393,revadanda,18.5503,72.9278,26.87,74,20,4.32,IN,1712352360
394,lieksa,63.3167,30.0167,-6.37,93,100,5.62,FI,1712352360
395,bad duben,51.5917,12.5849,17.51,75,100,5.98,DE,1712352360
396,kyrenia,35.3417,33.3167,15.75,89,3,4.26,CY,1712352361
397,portland,45.5234,-122.6762,13.67,60,75,2.06,US,1712351645
398,vorkuta,67.5,64.0,-18.26,90,100,8.1,RU,1712352362
399,cobadin,44.0833,28.2167,12.03,60,4,2.54,RO,1712352362
400,cururupu,-1.8283,-44.8683,25.67,90,91,1.14,BR,1712352362
401,pacocha,-17.5833,-71.3333,24.08,65,0,4.12,PE,1712352363
402,greenville,35.6127,-77.3663,17.09,35,75,3.6,US,1712352268
403,el granada,37.5027,-122.4694,14.65,60,20,12.35,US,1712352363
404,rennes,48.1667,-1.6667,16.09,77,0,4.63,FR,1712352082
405,porto velho,-8.7619,-63.9039,28.03,83,75,1.03,BR,1712352184
406,kuraymah,18.55,31.85,29.08,15,66,5.44,SD,1712352364
407,san isidro,-12.1167,-77.05,23.77,73,0,6.69,PE,1712352365
408,reggane,26.7158,0.1714,29.51,12,0,2.64,DZ,1712352365
409,naze,28.3667,129.4833,18.51,91,100,1.0,JP,1712352365
410,broome,42.2506,-75.833,4.83,78,100,5.66,US,1712352366
411,sept-iles,50.2001,-66.3821,2.81,73,75,5.14,CA,1712352177
412,seven pagodas,12.6264,80.1722,28.03,83,87,3.88,IN,1712352367
413,yamada,39.4667,141.95,4.82,75,17,1.84,JP,1712352367
414,nova sintra,14.8667,-24.7167,23.57,79,61,9.49,CV,1712352368
415,pader,3.05,33.2167,22.69,66,88,1.39,UG,1712352368
416,correntina,-13.3433,-44.6367,25.22,75,37,1.44,BR,1712352368
417,fougamou,-1.2154,10.5838,23.88,95,100,0.85,GA,1712352369
418,mto wa mbu,-3.35,35.85,21.7,87,95,0.68,TZ,1712352370
419,minas,-34.3759,-55.2377,18.92,73,0,2.09,UY,1712352370
420,gazli,40.1333,63.45,14.18,47,16,4.94,UZ,1712352370
421,jiujiang,29.7333,115.9833,12.85,85,100,2.59,CN,1712352371
422,walvis bay,-22.9575,14.5053,16.53,82,69,2.06,NA,1712352371
423,arkhangel'sk,64.5401,40.5433,-13.82,85,0,1.0,RU,1712352205
424,de queen,34.0379,-94.3413,25.03,31,0,3.09,US,1712352372
425,maridi,4.9158,29.4742,23.13,72,90,1.57,SS,1712352322
426,susanville,40.4163,-120.653,6.91,42,20,2.57,US,1712352357
427,saldanha,-33.0117,17.9442,14.03,72,5,9.27,ZA,1712352373
428,san pedro de lloc,-7.4328,-79.5058,25.35,68,59,7.41,PE,1712352373
429,katsuura,35.1333,140.3,11.01,92,100,4.08,JP,1712352373
430,chiras,35.4167,65.9823,-1.83,63,58,4.04,AF,1712352374
431,palmerton,40.8015,-75.6102,8.37,55,100,2.68,US,1712352374
432,kirakira,-10.4544,161.9205,28.4,83,99,1.99,SB,1712352374
433,argo,37.6333,22.7333,13.77,55,6,1.47,GR,1712352375
434,zakamensk,50.3741,103.2863,1.06,81,6,1.17,RU,1712352375
435,anka,12.1138,5.9243,34.92,22,86,1.08,NG,1712352136
436,kralendijk,12.15,-68.2667,29.99,74,75,9.26,BQ,1712352376
437,lagos,6.5833,3.75,27.77,81,76,2.08,NG,1712351704
438,aberdeen,57.1437,-2.0981,6.27,100,100,3.6,GB,1712352129
439,tolanaro,-25.0319,46.9987,25.04,83,20,8.23,MG,1712352377
440,farafangana,-22.8167,47.8333,23.23,86,47,1.5,MG,1712352377
441,namtsy,62.7161,129.6658,-18.27,90,100,2.93,RU,1712352378
442,la ronge,55.1001,-105.2842,9.14,34,40,7.72,CA,1712352378
443,jincheng,35.5022,112.8328,10.74,68,49,0.98,CN,1712352379
444,mallammaduri,12.565,9.9573,32.05,12,88,1.65,NG,1712352379
445,puerto deseado,-47.7503,-65.8938,16.81,37,100,8.95,AR,1712352083
446,pontian kechil,1.4866,103.3896,25.17,83,94,2.59,MY,1712352380
447,greer,34.9387,-82.2271,18.95,35,20,4.12,US,1712352112
448,sisauli,29.4167,77.4667,20.96,16,0,2.16,IN,1712352380
449,mount pearl,47.5166,-52.7813,-1.2,95,100,5.66,CA,1712352381
450,eyl,7.9803,49.8164,27.04,73,16,5.69,SO,1712352381
451,umea,63.8284,20.2597,-4.04,93,100,2.06,SE,1712352381
452,susuman,62.7833,148.1667,-22.7,100,94,0.45,RU,1712352382
453,olinda,-8.0089,-34.8553,28.85,74,20,5.14,BR,1712352357
454,egilsstadir,65.2653,-14.3948,-4.05,86,100,5.66,IS,1712352136
455,bikenibeu village,1.3673,173.1241,27.79,82,22,7.82,KI,1712351848
456,kavaratti,10.5669,72.642,28.8,70,100,4.62,IN,1712352383
457,kuruman,-27.4524,23.4325,20.46,41,0,1.33,ZA,1712352384
458,swakopmund,-22.6833,14.5333,16.47,85,57,5.62,NA,1712352384
459,barguzin,53.6167,109.6167,-5.33,88,57,4.17,RU,1712352384
460,paramonga,-10.6667,-77.8333,23.99,80,94,4.89,PE,1712352385
461,morden,49.1919,-98.1014,15.05,29,63,7.2,CA,1712352385
462,ancud,-41.8697,-73.8203,13.9,73,33,2.62,CL,1712352385
463,hepo,23.4308,115.8299,19.15,95,100,1.71,CN,1712352386
464,mek'ele,13.4967,39.4753,18.45,76,91,4.34,ET,1712352386
465,nar'yan-mar,67.6713,53.087,-9.94,89,100,6.26,RU,1712352108
466,zhangye,38.9342,100.4517,8.37,54,82,1.17,CN,1712352387
467,belyy yar,53.6039,91.3903,1.94,87,75,0.0,RU,1712352387
468,aioun,16.6614,-9.6149,34.84,12,57,3.69,MR,1712352387
469,saint-leu,-21.15,55.2833,25.48,83,5,0.27,RE,1712352388
470,santa catarina mita,14.45,-89.75,25.4,35,54,4.32,GT,1712352388
471,pachino,36.7186,15.0907,15.74,69,70,2.69,IT,1712352388
472,'ain benian,36.8028,2.9219,17.03,49,87,4.58,DZ,1712352389
473,taltal,-25.4,-70.4833,20.73,74,57,3.3,CL,1712351817
474,yangquan,37.8575,113.5633,12.87,57,72,1.77,CN,1712352390
475,gebeit,21.0667,36.3167,23.11,54,69,2.94,SD,1712352320
476,dire,12.2833,-10.9667,36.62,18,67,1.08,ML,1712352390
477,bei'an,24.5399,109.533,17.51,93,100,2.25,CN,1712352391
478,mabaruma,8.2,-59.7833,30.23,58,61,3.02,GY,1712352391
479,trail,49.0998,-117.7022,13.87,86,100,1.74,CA,1712352140
480,timimoun,29.2639,0.231,29.21,15,0,11.83,DZ,1712352392
481,sidney,-33.8679,151.2073,19.79,93,75,3.6,AU,1712352132
482,santa clara,22.4,-79.9667,25.81,61,75,4.12,CU,1712352393
483,binghamton,42.0987,-75.918,5.0,76,100,5.66,US,1712352267
484,gobabis,-22.45,18.9667,22.38,61,89,1.27,NA,1712352393
485,nagqu,31.5,92.0,0.65,36,100,3.84,CN,1712352394
486,jaten,-7.5772,110.8975,23.91,90,98,3.36,ID,1712352394
487,katiola,8.1333,-5.1,30.35,56,48,1.78,CI,1712352394
488,kavieng,-2.5744,150.7967,28.09,77,96,2.63,PG,1712352196
489,alaghsas,17.0187,8.0168,32.13,10,0,5.1,NE,1712351850
490,tanumah,27.1,44.1333,24.19,15,0,3.19,SA,1712352320
491,sirte,31.2089,16.5887,17.24,77,7,4.52,LY,1712352396
492,muravlenko,63.7898,74.523,-12.66,83,100,8.76,RU,1712352396
493,shiyan,32.6475,110.7781,11.8,95,100,0.85,CN,1712352396
494,imamoglu,37.2651,35.6572,15.57,86,41,0.85,TR,1712352397
495,al bawiti,28.3492,28.8659,19.12,40,23,3.88,EG,1712352397
496,mogadishu,2.0371,45.3438,28.99,75,79,6.44,SO,1712352397
497,kayes,14.0,-11.0,36.95,14,3,1.76,ML,1712352398
498,yusufeli,40.8204,41.5443,8.43,95,100,2.31,TR,1712352398
499,newman,37.3138,-121.0208,11.67,76,94,2.68,US,1712352398
500,lhasa,29.65,91.1,5.16,65,100,0.76,CN,1712352399
501,saidpur,25.7777,88.8917,24.53,65,10,3.5,BD,1712352399
502,illizi,26.4833,8.4667,25.89,9,31,8.99,DZ,1712352399
503,manay,7.215,126.5397,24.37,86,100,3.09,PH,1712352400
504,baker city,44.7749,-117.8344,8.84,54,40,9.77,US,1712352400
505,colonia,50.9333,6.95,17.36,75,0,4.63,DE,1712352400
506,preveza,38.95,20.75,14.95,94,20,3.6,GR,1712352401
507,el alto,-4.2714,-81.2147,27.81,72,100,5.23,PE,1712352195
508,gashua,12.871,11.0482,31.19,9,100,4.36,NG,1712352402
509,maffra,-37.9667,146.9833,14.86,87,100,1.25,AU,1712352402
510,yunfu,22.9306,112.0373,22.27,95,99,1.42,CN,1712352402
511,bure,10.7,37.0667,22.3,42,100,0.55,ET,1712352403
512,yauya,-8.9833,-77.3,17.04,50,77,2.1,PE,1712352195
513,brisas de zicatela,15.8369,-97.0419,29.29,65,0,3.6,MX,1712352403
514,laguna,38.421,-121.4238,12.3,73,75,3.6,US,1712352404
515,pisco,-13.7,-76.2167,25.03,73,0,10.8,PE,1712352248
516,xiangxiang,27.7333,112.5333,12.36,95,100,1.85,CN,1712352404
517,togur,58.3631,82.8265,3.41,95,14,2.24,RU,1712352405
518,cidade velha,14.9167,-23.6167,23.26,68,20,5.66,CV,1712352405
519,cedeira,43.6797,-8.0209,20.21,49,100,4.44,ES,1712352405
520,kidal,18.4411,1.4078,30.83,6,70,4.08,ML,1712352406
521,russkaya polyana,49.417,31.9201,10.4,54,99,2.5,UA,1712352406
522,tucurui,-3.7661,-49.6725,26.85,89,100,0.74,BR,1712352406
523,klodawa,52.2545,18.9135,13.59,74,100,6.3,PL,1712352407
524,axim,4.8699,-2.2405,27.71,82,8,2.95,GH,1712352407
525,tari,12.4086,4.4914,33.66,24,100,0.41,NG,1712352407
526,moyynkum,44.2914,72.9469,11.68,63,100,3.2,KZ,1712352408
527,guaratinga,-16.5667,-39.5667,24.16,78,61,2.26,BR,1712352408
528,turpan,42.9333,89.1667,14.27,26,86,1.04,CN,1712352408
529,tionk essil,12.7856,-16.5217,24.03,65,12,4.82,SN,1712352409
